,Date,Confirmed,Deaths,Mortality Rate
Spain,04-16-2020,184948.0,19315.0,10.443476004066007
Guyana,04-16-2020,55.0,6.0,10.909090909090908
El Salvador,04-16-2020,164.0,6.0,3.6585365853658534
Jamaica,04-16-2020,143.0,5.0,3.4965034965034967
Rwanda,04-16-2020,138.0,0.0,0.0
Brunei,04-16-2020,136.0,1.0,0.7352941176470588
Cambodia,04-16-2020,122.0,0.0,0.0
Congo (Brazzaville),04-16-2020,117.0,5.0,4.273504273504273
Trinidad and Tobago,04-16-2020,114.0,8.0,7.017543859649122
Madagascar,04-16-2020,111.0,0.0,0.0
Tanzania,04-16-2020,94.0,4.0,4.25531914893617
Monaco,04-16-2020,93.0,3.0,3.225806451612903
Ethiopia,04-16-2020,92.0,3.0,3.260869565217391
Burma,04-16-2020,85.0,4.0,4.705882352941177
Togo,04-16-2020,81.0,5.0,6.172839506172839
Somalia,04-16-2020,80.0,5.0,6.25
Gabon,04-16-2020,80.0,1.0,1.25
Liechtenstein,04-16-2020,79.0,1.0,1.2658227848101267
Barbados,04-16-2020,75.0,5.0,6.666666666666667
Liberia,04-16-2020,59.0,6.0,10.16949152542373
Cabo Verde,04-16-2020,56.0,1.0,1.7857142857142856
Mali,04-16-2020,171.0,13.0,7.602339181286549
Uganda,04-16-2020,55.0,0.0,0.0
Paraguay,04-16-2020,174.0,8.0,4.597701149425287
Venezuela,04-16-2020,204.0,9.0,4.411764705882353
Kyrgyzstan,04-16-2020,466.0,5.0,1.0729613733905579
Kosovo,04-16-2020,449.0,11.0,2.4498886414253898
Nigeria,04-16-2020,442.0,13.0,2.941176470588235
Bolivia,04-16-2020,441.0,29.0,6.575963718820861
Guinea,04-16-2020,438.0,1.0,0.228310502283105
San Marino,04-16-2020,426.0,38.0,8.92018779342723
Honduras,04-16-2020,426.0,35.0,8.215962441314554
Malta,04-16-2020,412.0,3.0,0.7281553398058253
Jordan,04-16-2020,402.0,7.0,1.7412935323383085
Taiwan*,04-16-2020,395.0,6.0,1.5189873417721518
West Bank and Gaza,04-16-2020,374.0,2.0,0.53475935828877
Georgia,04-16-2020,348.0,3.0,0.8620689655172413
Senegal,04-16-2020,335.0,2.0,0.5970149253731344
Mauritius,04-16-2020,324.0,9.0,2.7777777777777777
Montenegro,04-16-2020,303.0,4.0,1.3201320132013201
Vietnam,04-16-2020,268.0,0.0,0.0
Congo (Kinshasa),04-16-2020,267.0,22.0,8.239700374531834
Sri Lanka,04-16-2020,238.0,7.0,2.941176470588235
Kenya,04-16-2020,234.0,11.0,4.700854700854701
Guatemala,04-16-2020,196.0,5.0,2.5510204081632653
Bahamas,04-16-2020,53.0,8.0,15.09433962264151
Equatorial Guinea,04-16-2020,51.0,0.0,0.0
Libya,04-16-2020,49.0,1.0,2.0408163265306123
Botswana,04-16-2020,15.0,1.0,6.666666666666667
Saint Lucia,04-16-2020,15.0,0.0,0.0
Grenada,04-16-2020,14.0,0.0,0.0
Saint Kitts and Nevis,04-16-2020,14.0,0.0,0.0
Saint Vincent and the Grenadines,04-16-2020,12.0,0.0,0.0
Central African Republic,04-16-2020,12.0,0.0,0.0
Seychelles,04-16-2020,11.0,0.0,0.0
Suriname,04-16-2020,10.0,1.0,10.0
Nicaragua,04-16-2020,9.0,1.0,11.11111111111111
Gambia,04-16-2020,9.0,1.0,11.11111111111111
MS Zaandam,04-16-2020,9.0,2.0,22.22222222222222
Holy See,04-16-2020,8.0,0.0,0.0
Papua New Guinea,04-16-2020,7.0,0.0,0.0
Mauritania,04-16-2020,7.0,1.0,14.285714285714285
Western Sahara,04-16-2020,6.0,0.0,0.0
Burundi,04-16-2020,5.0,1.0,20.0
Bhutan,04-16-2020,5.0,0.0,0.0
Sao Tome and Principe,04-16-2020,4.0,0.0,0.0
South Sudan,04-16-2020,4.0,0.0,0.0
Sierra Leone,04-16-2020,15.0,0.0,0.0
Malawi,04-16-2020,16.0,2.0,12.5
Eswatini,04-16-2020,16.0,1.0,6.25
Namibia,04-16-2020,16.0,0.0,0.0
Zambia,04-16-2020,48.0,2.0,4.166666666666666
Guinea-Bissau,04-16-2020,43.0,0.0,0.0
Haiti,04-16-2020,41.0,3.0,7.317073170731707
Eritrea,04-16-2020,35.0,0.0,0.0
Benin,04-16-2020,35.0,1.0,2.857142857142857
Syria,04-16-2020,33.0,2.0,6.0606060606060606
Sudan,04-16-2020,32.0,5.0,15.625
Mongolia,04-16-2020,31.0,0.0,0.0
Mozambique,04-16-2020,31.0,0.0,0.0
Uruguay,04-16-2020,502.0,9.0,1.7928286852589643
Chad,04-16-2020,27.0,0.0,0.0
Zimbabwe,04-16-2020,23.0,3.0,13.043478260869565
Antigua and Barbuda,04-16-2020,23.0,3.0,13.043478260869565
Angola,04-16-2020,19.0,2.0,10.526315789473683
Laos,04-16-2020,19.0,0.0,0.0
Belize,04-16-2020,18.0,2.0,11.11111111111111
Timor-Leste,04-16-2020,18.0,0.0,0.0
Fiji,04-16-2020,17.0,0.0,0.0
Dominica,04-16-2020,16.0,0.0,0.0
Nepal,04-16-2020,16.0,0.0,0.0
Maldives,04-16-2020,25.0,0.0,0.0
Albania,04-16-2020,518.0,26.0,5.019305019305019
Yemen,04-16-2020,1.0,0.0,0.0
Niger,04-16-2020,584.0,14.0,2.3972602739726026
Poland,04-16-2020,7918.0,314.0,3.965647890881536
Romania,04-16-2020,7707.0,392.0,5.086285195277021
Denmark,04-16-2020,7074.0,321.0,4.53774385072095
Pakistan,04-16-2020,6919.0,128.0,1.849978320566556
Norway,04-16-2020,6896.0,152.0,2.2041763341067284
Australia,04-16-2020,6462.0,63.0,0.9749303621169917
Czechia,04-16-2020,6433.0,169.0,2.627079123270636
Saudi Arabia,04-16-2020,6380.0,83.0,1.3009404388714734
Mexico,04-16-2020,5847.0,449.0,7.679151701727381
United Arab Emirates,04-16-2020,5825.0,35.0,0.6008583690987125
Philippines,04-16-2020,5660.0,362.0,6.395759717314488
Indonesia,04-16-2020,5516.0,496.0,8.992023205221175
Serbia,04-16-2020,5318.0,103.0,1.936818352764197
Malaysia,04-16-2020,5182.0,84.0,1.6209957545349287
Singapore,04-16-2020,4427.0,10.0,0.225886604924328
Belarus,04-16-2020,4204.0,40.0,0.9514747859181731
Ukraine,04-16-2020,4161.0,116.0,2.7877913962989664
Qatar,04-16-2020,4103.0,7.0,0.17060687301974164
Dominican Republic,04-16-2020,3755.0,196.0,5.219707057256991
Ecuador,04-16-2020,8225.0,403.0,4.899696048632219
Japan,04-16-2020,8626.0,178.0,2.0635288662184093
Chile,04-16-2020,8807.0,105.0,1.1922334506642442
"Korea, South",04-16-2020,10613.0,229.0,2.157731084518986
Burkina Faso,04-16-2020,546.0,32.0,5.86080586080586
France,04-16-2020,147091.0,17941.0,12.19721125017846
Germany,04-16-2020,137698.0,4052.0,2.942671643742102
United Kingdom,04-16-2020,104145.0,13759.0,13.211387968697489
China,04-16-2020,83403.0,3346.0,4.01184609666319
Iran,04-16-2020,77995.0,4869.0,6.242707865888839
Turkey,04-16-2020,74193.0,1643.0,2.214494628873344
Belgium,04-16-2020,34809.0,4857.0,13.953287942773422
Canada,04-16-2020,30809.0,1258.0,4.083222435002759
Panama,04-16-2020,3751.0,103.0,2.7459344174886695
Brazil,04-16-2020,30425.0,1924.0,6.323746918652424
Russia,04-16-2020,27938.0,232.0,0.8304101940010022
Switzerland,04-16-2020,26732.0,1281.0,4.792009576537483
Portugal,04-16-2020,18841.0,629.0,3.3384639881110347
Austria,04-16-2020,14476.0,410.0,2.8322741088698535
India,04-16-2020,13430.0,448.0,3.3358153387937453
Ireland,04-16-2020,13271.0,486.0,3.6621204129304497
Israel,04-16-2020,12758.0,142.0,1.113027120238282
Sweden,04-16-2020,12540.0,1333.0,10.629984051036683
Peru,04-16-2020,12491.0,274.0,2.1935793771515493
Netherlands,04-16-2020,29383.0,3327.0,11.322873770547595
Luxembourg,04-16-2020,3444.0,69.0,2.003484320557491
Italy,04-16-2020,168941.0,22170.0,13.12292457130004
Afghanistan,04-16-2020,840.0,30.0,3.571428571428571
Bosnia and Herzegovina,04-16-2020,1167.0,43.0,3.6846615252784916
Armenia,04-16-2020,1159.0,18.0,1.553062985332183
North Macedonia,04-16-2020,1081.0,46.0,4.25531914893617
Oman,04-16-2020,1019.0,4.0,0.39254170755642787
Cameroon,04-16-2020,996.0,22.0,2.208835341365462
Slovakia,04-16-2020,977.0,8.0,0.8188331627430911
Cuba,04-16-2020,862.0,27.0,3.1322505800464038
Finland,04-16-2020,3369.0,75.0,2.226179875333927
Tunisia,04-16-2020,822.0,37.0,4.5012165450121655
Bulgaria,04-16-2020,800.0,38.0,4.75
Cyprus,04-16-2020,735.0,12.0,1.6326530612244898
Diamond Princess,04-16-2020,712.0,12.0,1.6853932584269662
Latvia,04-16-2020,675.0,5.0,0.7407407407407408
Andorra,04-16-2020,673.0,33.0,4.903417533432393
Lebanon,04-16-2020,663.0,21.0,3.167420814479638
Cote d'Ivoire,04-16-2020,654.0,6.0,0.9174311926605505
Costa Rica,04-16-2020,642.0,4.0,0.6230529595015576
Ghana,04-16-2020,641.0,8.0,1.24804992199688
Djibouti,04-16-2020,591.0,2.0,0.338409475465313
Slovenia,04-16-2020,1268.0,61.0,4.8107255520504735
Azerbaijan,04-16-2020,1283.0,15.0,1.1691348402182384
Lithuania,04-16-2020,1128.0,32.0,2.8368794326241136
Uzbekistan,04-16-2020,1349.0,4.0,0.2965159377316531
Colombia,04-16-2020,3233.0,144.0,4.4540674296319205
Egypt,04-16-2020,2673.0,196.0,7.3325851103628885
Thailand,04-16-2020,2672.0,46.0,1.721556886227545
South Africa,04-16-2020,2605.0,48.0,1.8426103646833014
Argentina,04-16-2020,2571.0,115.0,4.472967716841696
Morocco,04-16-2020,2283.0,130.0,5.694261936049058
US,04-16-2020,667801.0,32916.0,4.929013283897449
Greece,04-16-2020,2207.0,105.0,4.7575894879927505
Moldova,04-16-2020,2154.0,54.0,2.5069637883008355
Croatia,04-16-2020,1791.0,35.0,1.954215522054718
Algeria,04-16-2020,2268.0,348.0,15.343915343915343
Bahrain,04-16-2020,1700.0,7.0,0.411764705882353
Iceland,04-16-2020,1739.0,8.0,0.46003450258769407
Kazakhstan,04-16-2020,1402.0,17.0,1.2125534950071328
Estonia,04-16-2020,1434.0,36.0,2.510460251046025
New Zealand,04-16-2020,1401.0,9.0,0.6423982869379015
Kuwait,04-16-2020,1524.0,3.0,0.19685039370078738
Bangladesh,04-16-2020,1572.0,60.0,3.816793893129771
Hungary,04-16-2020,1652.0,142.0,8.595641646489103
Iraq,04-16-2020,1434.0,80.0,5.578800557880056
Iceland,04-17-2020,1754.0,9.0,0.5131128848346637
Uzbekistan,04-17-2020,1405.0,4.0,0.2846975088967972
New Zealand,04-17-2020,1409.0,11.0,0.7806955287437899
Estonia,04-17-2020,1459.0,38.0,2.604523646333105
Iraq,04-17-2020,1482.0,81.0,5.465587044534413
Kazakhstan,04-17-2020,1546.0,17.0,1.0996119016817594
Kuwait,04-17-2020,1658.0,5.0,0.30156815440289503
Bahrain,04-17-2020,1740.0,7.0,0.40229885057471265
Hungary,04-17-2020,1763.0,156.0,8.848553601815087
Burkina Faso,04-17-2020,557.0,35.0,6.283662477558348
Bangladesh,04-17-2020,1838.0,75.0,4.080522306855277
Greece,04-17-2020,2224.0,108.0,4.856115107913669
Moldova,04-17-2020,2264.0,56.0,2.4734982332155475
Algeria,04-17-2020,2418.0,364.0,15.053763440860216
Morocco,04-17-2020,2564.0,135.0,5.265210608424336
Argentina,04-17-2020,2669.0,123.0,4.608467590857999
Thailand,04-17-2020,2700.0,47.0,1.7407407407407407
South Africa,04-17-2020,2783.0,50.0,1.7966223499820337
Egypt,04-17-2020,2844.0,205.0,7.20815752461322
Croatia,04-17-2020,1814.0,36.0,1.9845644983461963
Azerbaijan,04-17-2020,1340.0,15.0,1.1194029850746268
Niger,04-17-2020,627.0,18.0,2.8708133971291865
Bosnia and Herzegovina,04-17-2020,1214.0,46.0,3.789126853377265
Colombia,04-17-2020,3439.0,153.0,4.4489677231753415
Ghana,04-17-2020,641.0,8.0,1.24804992199688
Costa Rica,04-17-2020,649.0,4.0,0.6163328197226503
Lebanon,04-17-2020,668.0,21.0,3.143712574850299
Latvia,04-17-2020,682.0,5.0,0.7331378299120235
Cote d'Ivoire,04-17-2020,688.0,6.0,0.872093023255814
Andorra,04-17-2020,696.0,35.0,5.028735632183908
Diamond Princess,04-17-2020,712.0,13.0,1.8258426966292134
Djibouti,04-17-2020,732.0,2.0,0.273224043715847
Slovenia,04-17-2020,1304.0,66.0,5.061349693251533
Cyprus,04-17-2020,750.0,12.0,1.6
Tunisia,04-17-2020,864.0,37.0,4.282407407407407
Afghanistan,04-17-2020,906.0,30.0,3.3112582781456954
Cuba,04-17-2020,923.0,31.0,3.358613217768147
Cameroon,04-17-2020,996.0,22.0,2.208835341365462
Slovakia,04-17-2020,1049.0,9.0,0.8579599618684461
Oman,04-17-2020,1069.0,6.0,0.5612722170252572
North Macedonia,04-17-2020,1117.0,49.0,4.386750223813786
Lithuania,04-17-2020,1149.0,33.0,2.8720626631853787
Armenia,04-17-2020,1201.0,19.0,1.5820149875104081
Bulgaria,04-17-2020,846.0,41.0,4.846335697399527
Luxembourg,04-17-2020,3480.0,72.0,2.0689655172413794
Ecuador,04-17-2020,8450.0,421.0,4.982248520710059
Panama,04-17-2020,4016.0,109.0,2.7141434262948207
Sweden,04-17-2020,13216.0,1400.0,10.59322033898305
Peru,04-17-2020,13489.0,300.0,2.2240343983986954
Ireland,04-17-2020,13980.0,530.0,3.7911301859799713
India,04-17-2020,14352.0,486.0,3.38628762541806
Austria,04-17-2020,14595.0,431.0,2.9530661185337443
Portugal,04-17-2020,19022.0,657.0,3.4538954894332874
Switzerland,04-17-2020,27078.0,1327.0,4.900657360218628
Netherlands,04-17-2020,30619.0,3471.0,11.336098500930794
Russia,04-17-2020,32008.0,273.0,0.8529117720569859
Canada,04-17-2020,32814.0,1355.0,4.129335039921984
Brazil,04-17-2020,33682.0,2141.0,6.356510896027552
Belgium,04-17-2020,36138.0,5163.0,14.286900215839282
Turkey,04-17-2020,78546.0,1769.0,2.2521834339113385
Iran,04-17-2020,79494.0,4958.0,6.236948700530857
China,04-17-2020,83760.0,4636.0,5.534861509073544
United Kingdom,04-17-2020,109769.0,14607.0,13.307035684027365
Germany,04-17-2020,141397.0,4352.0,3.0778587947410485
France,04-17-2020,149130.0,18703.0,12.541406826258969
Italy,04-17-2020,172434.0,22745.0,13.19055406706334
Israel,04-17-2020,12982.0,151.0,1.1631489755045448
Finland,04-17-2020,3489.0,82.0,2.3502436228145602
"Korea, South",04-17-2020,10635.0,230.0,2.1626704278326283
Chile,04-17-2020,9252.0,116.0,1.2537829658452226
Dominican Republic,04-17-2020,4126.0,200.0,4.847309743092584
Ukraine,04-17-2020,4662.0,125.0,2.681252681252681
Qatar,04-17-2020,4663.0,7.0,0.15011794981771392
Belarus,04-17-2020,4779.0,42.0,0.8788449466415568
Singapore,04-17-2020,5050.0,11.0,0.21782178217821785
Malaysia,04-17-2020,5251.0,86.0,1.6377832793753573
Serbia,04-17-2020,5690.0,110.0,1.9332161687170473
Philippines,04-17-2020,5878.0,387.0,6.583872065328343
Indonesia,04-17-2020,5923.0,520.0,8.7793347965558
Mexico,04-17-2020,6297.0,486.0,7.71796093377799
United Arab Emirates,04-17-2020,6302.0,37.0,0.587115201523326
Australia,04-17-2020,6522.0,66.0,1.011959521619135
Czechia,04-17-2020,6549.0,173.0,2.641624675522981
Norway,04-17-2020,6937.0,161.0,2.320887991927346
Pakistan,04-17-2020,7025.0,135.0,1.9217081850533808
Saudi Arabia,04-17-2020,7142.0,87.0,1.218146177541305
Denmark,04-17-2020,7268.0,336.0,4.623004953219593
Romania,04-17-2020,8067.0,411.0,5.094830792116029
Poland,04-17-2020,8379.0,332.0,3.9622866690535865
Japan,04-17-2020,9787.0,190.0,1.9413507714314906
Albania,04-17-2020,539.0,26.0,4.823747680890538
Yemen,04-17-2020,1.0,0.0,0.0
Nigeria,04-17-2020,493.0,17.0,3.4482758620689653
Malawi,04-17-2020,17.0,2.0,11.76470588235294
Timor-Leste,04-17-2020,18.0,0.0,0.0
Belize,04-17-2020,18.0,2.0,11.11111111111111
Laos,04-17-2020,19.0,0.0,0.0
Angola,04-17-2020,19.0,2.0,10.526315789473683
Antigua and Barbuda,04-17-2020,23.0,3.0,13.043478260869565
Zimbabwe,04-17-2020,24.0,3.0,12.5
Sierra Leone,04-17-2020,26.0,0.0,0.0
Chad,04-17-2020,27.0,0.0,0.0
Maldives,04-17-2020,28.0,0.0,0.0
Nepal,04-17-2020,30.0,0.0,0.0
Mongolia,04-17-2020,31.0,0.0,0.0
Sudan,04-17-2020,33.0,6.0,18.181818181818183
Mozambique,04-17-2020,34.0,0.0,0.0
Eritrea,04-17-2020,35.0,0.0,0.0
Benin,04-17-2020,35.0,1.0,2.857142857142857
Syria,04-17-2020,38.0,2.0,5.263157894736842
Guinea-Bissau,04-17-2020,43.0,0.0,0.0
Haiti,04-17-2020,43.0,3.0,6.976744186046512
Fiji,04-17-2020,17.0,0.0,0.0
Eswatini,04-17-2020,16.0,1.0,6.25
Namibia,04-17-2020,16.0,0.0,0.0
Dominica,04-17-2020,16.0,0.0,0.0
Spain,04-17-2020,190839.0,20002.0,10.48108615115359
South Sudan,04-17-2020,4.0,0.0,0.0
Sao Tome and Principe,04-17-2020,4.0,0.0,0.0
Burundi,04-17-2020,5.0,1.0,20.0
Bhutan,04-17-2020,5.0,0.0,0.0
Western Sahara,04-17-2020,6.0,0.0,0.0
Mauritania,04-17-2020,7.0,1.0,14.285714285714285
Papua New Guinea,04-17-2020,7.0,0.0,0.0
Holy See,04-17-2020,8.0,0.0,0.0
Libya,04-17-2020,49.0,1.0,2.0408163265306123
MS Zaandam,04-17-2020,9.0,2.0,22.22222222222222
Nicaragua,04-17-2020,9.0,1.0,11.11111111111111
Suriname,04-17-2020,10.0,1.0,10.0
Seychelles,04-17-2020,11.0,0.0,0.0
Central African Republic,04-17-2020,12.0,0.0,0.0
Saint Vincent and the Grenadines,04-17-2020,12.0,0.0,0.0
Grenada,04-17-2020,14.0,0.0,0.0
Saint Kitts and Nevis,04-17-2020,14.0,0.0,0.0
Saint Lucia,04-17-2020,15.0,0.0,0.0
Botswana,04-17-2020,15.0,1.0,6.666666666666667
Gambia,04-17-2020,9.0,1.0,11.11111111111111
Uruguay,04-17-2020,502.0,9.0,1.7928286852589643
Zambia,04-17-2020,52.0,2.0,3.8461538461538463
Uganda,04-17-2020,56.0,0.0,0.0
Guatemala,04-17-2020,214.0,7.0,3.2710280373831773
Sri Lanka,04-17-2020,244.0,7.0,2.8688524590163933
Kenya,04-17-2020,246.0,11.0,4.471544715447155
Vietnam,04-17-2020,268.0,0.0,0.0
Congo (Kinshasa),04-17-2020,287.0,23.0,8.013937282229964
Montenegro,04-17-2020,303.0,5.0,1.65016501650165
Mauritius,04-17-2020,324.0,9.0,2.7777777777777777
Senegal,04-17-2020,342.0,2.0,0.5847953216374269
Georgia,04-17-2020,370.0,3.0,0.8108108108108109
Taiwan*,04-17-2020,395.0,6.0,1.5189873417721518
West Bank and Gaza,04-17-2020,402.0,2.0,0.4975124378109453
Jordan,04-17-2020,407.0,7.0,1.71990171990172
Malta,04-17-2020,422.0,3.0,0.7109004739336493
San Marino,04-17-2020,435.0,39.0,8.96551724137931
Honduras,04-17-2020,442.0,41.0,9.276018099547512
Bolivia,04-17-2020,465.0,31.0,6.666666666666667
Guinea,04-17-2020,477.0,3.0,0.628930817610063
Kosovo,04-17-2020,480.0,12.0,2.5
Kyrgyzstan,04-17-2020,489.0,5.0,1.0224948875255624
Venezuela,04-17-2020,204.0,9.0,4.411764705882353
Paraguay,04-17-2020,199.0,8.0,4.0201005025125625
El Salvador,04-17-2020,177.0,7.0,3.954802259887006
Mali,04-17-2020,171.0,13.0,7.602339181286549
Cabo Verde,04-17-2020,56.0,1.0,1.7857142857142856
Guyana,04-17-2020,63.0,6.0,9.523809523809524
Barbados,04-17-2020,75.0,5.0,6.666666666666667
Liberia,04-17-2020,76.0,7.0,9.210526315789473
Equatorial Guinea,04-17-2020,79.0,0.0,0.0
Liechtenstein,04-17-2020,79.0,1.0,1.2658227848101267
Togo,04-17-2020,83.0,5.0,6.024096385542169
Burma,04-17-2020,88.0,4.0,4.545454545454546
Monaco,04-17-2020,94.0,3.0,3.1914893617021276
Bahamas,04-17-2020,54.0,9.0,16.666666666666664
Ethiopia,04-17-2020,96.0,3.0,3.125
Trinidad and Tobago,04-17-2020,114.0,8.0,7.017543859649122
Somalia,04-17-2020,116.0,6.0,5.172413793103448
Madagascar,04-17-2020,117.0,0.0,0.0
Cambodia,04-17-2020,122.0,0.0,0.0
Brunei,04-17-2020,136.0,1.0,0.7352941176470588
Jamaica,04-17-2020,143.0,5.0,3.4965034965034967
Congo (Brazzaville),04-17-2020,143.0,6.0,4.195804195804196
Rwanda,04-17-2020,143.0,0.0,0.0
Tanzania,04-17-2020,147.0,5.0,3.4013605442176873
Gabon,04-17-2020,108.0,1.0,0.9259259259259258
US,04-17-2020,699706.0,36773.0,5.255493021354683
Spain,04-18-2020,191726.0,20043.0,10.453981202340842
Yemen,04-18-2020,1.0,0.0,0.0
Uzbekistan,04-18-2020,1490.0,5.0,0.33557046979865773
Estonia,04-18-2020,1512.0,38.0,2.513227513227513
Iraq,04-18-2020,1513.0,82.0,5.419695968274951
Kazakhstan,04-18-2020,1615.0,17.0,1.0526315789473684
Kuwait,04-18-2020,1751.0,6.0,0.34266133637921187
Iceland,04-18-2020,1760.0,9.0,0.5113636363636364
Bahrain,04-18-2020,1773.0,7.0,0.39481105470953193
Croatia,04-18-2020,1832.0,39.0,2.12882096069869
Hungary,04-18-2020,1834.0,172.0,9.378407851690294
Bangladesh,04-18-2020,2144.0,84.0,3.9179104477611943
Greece,04-18-2020,2235.0,110.0,4.921700223713646
Moldova,04-18-2020,2378.0,57.0,2.396972245584525
Algeria,04-18-2020,2534.0,367.0,14.483030781373325
Morocco,04-18-2020,2685.0,137.0,5.1024208566108005
Thailand,04-18-2020,2733.0,47.0,1.7197219173069889
Argentina,04-18-2020,2758.0,129.0,4.677302393038434
Egypt,04-18-2020,3032.0,224.0,7.387862796833773
South Africa,04-18-2020,3034.0,52.0,1.7139090309822018
Colombia,04-18-2020,3439.0,153.0,4.4489677231753415
New Zealand,04-18-2020,1422.0,11.0,0.7735583684950774
Luxembourg,04-18-2020,3537.0,72.0,2.035623409669211
Slovenia,04-18-2020,1317.0,70.0,5.315110098709187
Armenia,04-18-2020,1248.0,20.0,1.6025641025641024
Niger,04-18-2020,639.0,19.0,2.97339593114241
Costa Rica,04-18-2020,655.0,4.0,0.6106870229007634
Lebanon,04-18-2020,672.0,21.0,3.125
Andorra,04-18-2020,704.0,35.0,4.971590909090909
Latvia,04-18-2020,712.0,5.0,0.7022471910112359
Diamond Princess,04-18-2020,712.0,13.0,1.8258426966292134
Djibouti,04-18-2020,732.0,2.0,0.273224043715847
Cyprus,04-18-2020,761.0,12.0,1.5768725361366622
Cote d'Ivoire,04-18-2020,801.0,8.0,0.9987515605493134
Ghana,04-18-2020,834.0,9.0,1.079136690647482
Tunisia,04-18-2020,864.0,37.0,4.282407407407407
Bulgaria,04-18-2020,878.0,41.0,4.669703872437358
Afghanistan,04-18-2020,933.0,30.0,3.215434083601286
Cuba,04-18-2020,986.0,32.0,3.2454361054766734
Cameroon,04-18-2020,1017.0,22.0,2.1632251720747298
Slovakia,04-18-2020,1089.0,11.0,1.0101010101010102
North Macedonia,04-18-2020,1170.0,49.0,4.188034188034187
Oman,04-18-2020,1180.0,6.0,0.5084745762711864
Lithuania,04-18-2020,1239.0,33.0,2.663438256658596
Bosnia and Herzegovina,04-18-2020,1268.0,47.0,3.7066246056782335
Burkina Faso,04-18-2020,565.0,36.0,6.371681415929204
Finland,04-18-2020,3681.0,90.0,2.444987775061125
Dominican Republic,04-18-2020,4335.0,217.0,5.005767012687428
Sweden,04-18-2020,13822.0,1511.0,10.931847778903197
Peru,04-18-2020,14420.0,348.0,2.4133148404993063
Austria,04-18-2020,14671.0,443.0,3.019562402017586
Ireland,04-18-2020,14758.0,571.0,3.8690879522970594
India,04-18-2020,15722.0,521.0,3.3138277572827883
Portugal,04-18-2020,19685.0,687.0,3.4899669799339597
Switzerland,04-18-2020,27404.0,1368.0,4.9919719748941755
Netherlands,04-18-2020,31766.0,3613.0,11.373795882389977
Canada,04-18-2020,34356.0,1400.0,4.074979625101874
Brazil,04-18-2020,36658.0,2354.0,6.421517813301325
Russia,04-18-2020,36793.0,313.0,0.8507052972032725
Belgium,04-18-2020,37183.0,5453.0,14.665304036791008
Iran,04-18-2020,80868.0,5031.0,6.221249443537617
Turkey,04-18-2020,82329.0,1890.0,2.295667383303575
China,04-18-2020,83787.0,4636.0,5.533077923782926
United Kingdom,04-18-2020,115314.0,15498.0,13.439825173005879
Germany,04-18-2020,143342.0,4459.0,3.1107421411728593
France,04-18-2020,149149.0,19345.0,12.970251225284782
Italy,04-18-2020,175925.0,23227.0,13.202785277817252
Israel,04-18-2020,13265.0,164.0,1.236336223143611
Panama,04-18-2020,4210.0,116.0,2.7553444180522564
"Korea, South",04-18-2020,10653.0,232.0,2.177790293813949
Chile,04-18-2020,9730.0,126.0,1.2949640287769784
Belarus,04-18-2020,4779.0,45.0,0.9416195856873822
Qatar,04-18-2020,5008.0,8.0,0.1597444089456869
Ukraine,04-18-2020,5106.0,133.0,2.6047786917352136
Malaysia,04-18-2020,5305.0,88.0,1.6588124410933083
Singapore,04-18-2020,5992.0,11.0,0.18357810413885178
Serbia,04-18-2020,5994.0,117.0,1.951951951951952
Philippines,04-18-2020,6087.0,397.0,6.522096270740923
Indonesia,04-18-2020,6248.0,535.0,8.562740076824584
United Arab Emirates,04-18-2020,6302.0,37.0,0.587115201523326
Australia,04-18-2020,6547.0,67.0,1.0233694822055903
Czechia,04-18-2020,6606.0,181.0,2.7399333938843475
Mexico,04-18-2020,6875.0,546.0,7.941818181818181
Norway,04-18-2020,7036.0,164.0,2.3308698123934053
Denmark,04-18-2020,7437.0,346.0,4.652413607637488
Pakistan,04-18-2020,7638.0,143.0,1.8722178580780309
Saudi Arabia,04-18-2020,8274.0,92.0,1.111916847957457
Romania,04-18-2020,8418.0,421.0,5.001187930624852
Poland,04-18-2020,8742.0,347.0,3.969343399679707
Ecuador,04-18-2020,9022.0,456.0,5.054311682553758
Japan,04-18-2020,10296.0,222.0,2.156177156177156
Albania,04-18-2020,548.0,26.0,4.744525547445255
Nigeria,04-18-2020,542.0,19.0,3.505535055350553
Guinea,04-18-2020,518.0,3.0,0.5791505791505791
Timor-Leste,04-18-2020,18.0,0.0,0.0
Belize,04-18-2020,18.0,2.0,11.11111111111111
Laos,04-18-2020,19.0,0.0,0.0
